,DTS
34366,199.4278
34367,199.3969
34368,199.9674
34369,200.5379
34370,201.1086
34371,201.6853
34372,201.6481
34373,201.6234
34374,201.5925
34375,201.5615
34376,201.5306
34377,203.3042
34378,206.8822
34379,211.0618
34380,213.4431
34381,215.2167
34382,215.7934
34383,215.7562
34384,214.5223
34385,213.8899
34386,213.2636
34387,214.4419
34388,216.8108
34389,217.989
34390,218.5596
34391,218.5225
34392,218.4915
34393,218.4605
34394,218.4358
34395,217.8034
34396,217.7724
34397,217.14
34398,216.5076
34399,216.4766
34400,216.4456
34401,217.0224
34402,217.5991
34403,218.1697
34404,218.7403
34405,218.7031
34406,218.6722
34407,216.8367
34408,216.2105
34409,214.9765
34410,213.7426
34411,213.7116
34412,213.6807
34413,213.6498
34414,214.2265
34415,216.0059
34416,218.9766
34417,219.5534
34418,218.9148
34419,218.8838
34420,218.2514
34421,217.6189
34422,216.385
34423,213.9542
34424,210.3143
34425,208.4788
34426,207.8463
34427,206.0109
34428,208.355
34429,215.5112
34430,220.2612
34431,219.5978
34432,218.3452
34433,215.2758
34434,214.0109
34435,214.5504
34436,216.8945
34437,219.8525
34438,220.9936
34439,220.9317
34440,220.8697
34441,220.8078
34442,220.1444
34443,218.8794
34444,217.6146
34445,215.1466
34446,212.691
34447,210.2231
34448,209.5639
34449,210.0992
34450,211.8418
34451,213.5968
34452,213.5225
34453,213.4729
34454,212.208
34455,210.9431
34456,207.8736
34457,206.0072
34458,209.5543
34459,213.1014
34460,213.0519
34461,212.9899
34462,212.9324
34463,212.8661
34464,212.8041
34465,212.568
34466,211.4773
34467,210.2247
34468,209.3546
34469,207.6949
34470,206.2849
34471,204.5635
34472,202.6971
34473,200.8306
34474,200.1796
34475,200.7191
34476,200.6573
34477,200.5953
34478,199.9319
34479,199.2685
34480,198.605
34481,198.5555
34482,197.892
34483,198.4316
34484,200.1742
34485,204.3228
34486,207.2684
34487,207.8203
34488,205.954
34489,204.0875
34490,204.0255
34491,209.3772
34492,211.7213
34493,212.8747
34494,211.5974
34495,210.3449
34496,208.4784
34497,206.612
34498,205.9486
34499,204.6836
34500,205.2356
34501,206.9658
34502,208.7208
34503,212.2679
34504,213.4214
34505,212.7456
34506,212.6836
34507,212.0201
34508,212.5721
34509,212.5103
34510,212.4483
34511,212.3863
34512,211.723
34513,210.458
34514,208.5915
34515,206.7252
34516,206.0741
34517,206.626
34518,208.9577
34519,209.5097
34520,209.4354
34521,209.9874
34522,211.1284
34523,211.0665
34524,209.8016
34525,208.5366
34526,206.6703
34527,204.8161
34528,205.1022
34529,205.3658
34530,205.3411
34531,205.3164
34532,205.2917
34533,205.1031
34534,204.0393
34535,202.2101
34536,199.7793
34537,196.7471
34538,194.9229
34539,194.2966
34540,194.8734
34541,195.4552
34542,195.4255
34543,194.1978
34544,193.5716
34545,192.3488
34546,191.7226
34547,191.6979
34548,191.6732
34549,191.6485
34550,191.0223
34551,190.9976
34552,191.5744
34553,192.7577
34554,193.3394
34555,192.1067
34556,190.2776
34557,189.0498
34558,189.0251
34559,189.0004
34560,188.9757
34561,190.1639
34562,192.5403
34563,194.9216
34564,197.3029
34565,199.0877
34566,200.8674
34567,203.2438
34568,204.4271
34569,205.0088
34570,205.5856
34571,205.556
34572,205.5313
34573,204.9051
34574,203.6774
34575,203.0511
34576,201.2269
34577,199.9992
34578,199.373
34579,199.3483
34580,200.5266
34581,201.1083
34582,203.4847
34583,204.0664
34584,204.6436
34585,204.017
34586,203.99400000000003
34587,203.9699
34588,203.3414
34589,202.7152
34590,202.0504
34591,200.5626
34592,199.037
34593,197.8093
34594,196.5816
34595,195.9554
34596,195.3292
34597,194.703
34598,193.4753
34599,193.4555
34600,194.0323
34601,195.8121
34602,198.1934
34603,199.3767
34604,199.9535
34605,199.9238
34606,199.2976
34607,198.0748
34608,195.0426
34609,192.6119
34610,191.9857
34611,193.7655
34612,197.3548
34613,200.9342
34614,202.1174
34615,202.0927
34616,202.068
34617,202.0433
34618,202.625
34619,203.2018
34620,204.3802
34621,206.7565
34622,209.1428
34623,210.9275
34624,210.8979
34625,209.6702
34626,207.841
34627,206.6132
34628,204.7524
34629,203.4936
34630,202.8362
34631,203.3817
34632,203.9498
34633,204.4953
34634,205.0346
34635,205.5866
34636,206.121
34637,206.0652
34638,206.0205
34639,205.9645
34640,204.7056
34641,204.6498
34642,203.9924
34643,203.3349
34644,201.4857
34645,199.6254
34646,198.968
34647,198.912
34648,199.4688
34649,200.0145
34650,200.5601
34651,201.1169
34652,202.264
34653,202.197
34654,201.5395
34655,199.6792
34656,198.4203
34657,198.9882
34658,200.7257
34659,203.0759
34660,204.2341
34661,204.167
34662,203.5097
34663,201.6433
34664,198.6781
34665,196.1351
34666,193.6733
34667,194.2189
34668,195.9675
34669,197.1258
34670,198.2729
34671,199.4312
34672,199.3641
34673,199.9209
34674,199.8539
34675,199.1965
34676,198.8526
34677,197.8928
34678,197.2318
34679,197.1796
34680,191.7101
34681,190.4624
34682,194.0044
34683,194.5724
34684,194.5053
34685,194.4495
34686,194.9951
34687,195.5406
34688,196.0974
34689,197.2446
34690,199.5947
34691,201.9448
34692,203.1031
34693,200.6301
34694,198.1681
34695,196.9145
34696,195.6616
34697,195.6057
34698,197.3655
34699,199.103
34700,197.844
34701,196.5851
34702,195.9389
34703,194.0786
34704,191.6166
34705,186.1472
34706,179.4748
34707,171.5993
34708,161.3291
34709,159.4687
34710,160.0255
34711,159.9584
34712,159.9025
34713,159.8467
34714,160.4034
34715,166.9641
34716,175.9307
34717,175.2733
34718,173.41299999999995
34719,173.3571
34720,175.1169
34721,176.2752
34722,177.4223
34723,179.7612
34724,182.7128
34725,186.266
34726,188.6273
34727,189.1729
34728,189.1829
34729,188.4689
34730,188.4193
34731,187.1667
34732,185.3225
34733,182.2653
34734,179.8098
34735,178.5571
34736,177.3044
34737,174.8489
34738,174.2075
34739,174.1581
34740,172.3039
34741,169.8484
34742,169.1972
34743,171.5536
34744,175.1131
34745,178.6824
34746,180.4472
34747,179.1846
34748,174.3231
34749,171.8674
34750,173.0307
34751,171.1667
34752,168.1195
34753,163.8593
34754,158.3962
34755,152.3316
34756,149.2744
34757,148.0218
34758,147.9819
34759,148.5439
34760,151.4919
34761,156.2543
34762,159.8138
34763,160.3755
34764,157.91
34765,154.8628
34766,150.6027
34767,146.9441
34768,143.8869
34769,139.6268
34770,136.5697
34771,134.7155
34772,134.6759
34773,137.0322
34774,141.1932
34775,144.1511
34776,145.9061
34777,146.4678
34778,146.418
34779,146.3686
34780,145.7175
34781,145.0664
34782,143.2122
34783,140.7566
34784,138.9113
34785,138.2614
34786,138.2117
34787,139.3651
34788,141.12
34789,141.6819
34790,142.2337
34791,141.5727
34792,141.533
34793,140.2804
34794,137.8247
34795,135.3692
34796,131.7105
34797,126.2473
34798,122.5868
34799,119.5416
34800,118.8904
34801,118.8408
34802,121.1973
34803,130.1702
34804,136.1356
34805,139.7049
34806,143.2644
34807,145.6306
34808,144.3681
34809,140.7095
34810,138.8554
34811,138.8058
34812,138.7661
34813,139.3279
34814,139.2721
34815,138.6172
34816,138.5677
34817,138.5263
34818,138.4782
34819,139.0302
34820,138.9834
34821,138.3296
34822,138.2799
34823,138.2303
34824,138.1807
34825,138.1411
34826,137.4899
34827,135.3425
34828,133.2191
34829,134.4122
34830,135.6053
34831,135.5905
34832,136.7812
34833,139.1748
34834,142.17
34835,147.5712
34836,149.3658
34837,149.955
34838,150.5466
34839,151.1357
34840,151.1209
34841,150.5071
34842,148.0887
34843,146.1188
34844,143.252
34845,140.2346
34846,137.8162
34847,137.8039
34848,137.7915
34849,137.1776
34850,136.5638
34851,134.7469
34852,132.3286
34853,130.5142
34854,129.2988
34855,129.2864
34856,129.8756
34857,131.6678
34858,133.4599
34859,134.0491
34860,134.0367
34861,133.4253
34862,133.1786
34863,132.7991
34864,132.1853
34865,132.7744
34866,133.366
34867,133.9552
34868,134.5444
34869,134.532
34870,135.1236
34871,135.7128
34872,136.3019
34873,136.8886
34874,136.8763
34875,136.8639
34876,137.4556
34877,138.0472
34878,138.0323
34879,138.02
34880,138.0077
34881,137.9953
34882,137.9829
34883,137.3714
34884,137.1742
34885,136.7459
34886,136.733
34887,136.7207
34888,138.5153
34889,141.50799999999995
34890,145.1046
34891,148.1255
34892,152.90200000000004
34893,155.8971
34894,159.4938
34895,163.0905
34896,166.6871
34897,169.0833
34898,170.8755
34899,171.4671
34900,169.6477
34901,167.2294
34902,167.217
34903,166.6031
34904,166.5908
34905,168.38299999999995
34906,169.5761
34907,169.5638
34908,167.1454
34909,167.13299999999995
34910,169.5267
34911,169.5144
34912,170.106
34913,170.0911
34914,169.4773
34915,168.2644
34916,165.84599999999998
34917,162.8262
34918,159.8063
34919,156.7864
34920,155.5735
34921,160.9723
34922,162.1654
34923,162.757
34924,163.3462
34925,163.3313
34926,163.9229
34927,166.3166
34928,168.6823
34929,168.0216
34930,166.1677
34931,163.7122
34932,160.0539
34933,154.591
34934,149.128
34935,146.0811
34936,144.8287
34937,144.1778
34938,142.9254
34939,140.4701
34940,133.2026
34941,124.7322
34942,110.8483
34943,102.3877
34944,98.1278
34945,99.8829
34946,106.4502
34947,117.8293
34948,120.1959
34949,121.9411
34950,123.0947
34951,126.0628
34952,130.8254
34953,133.1821
34954,134.3455
34955,135.4992
34956,137.846
34957,143.2101
34958,152.7848
34959,159.9634
34960,164.7261
34961,168.8872
34962,172.4468
34963,174.8035
34964,175.9571
34965,173.5017
34966,164.4299
34967,159.5783
34968,157.7244
34969,155.8705
34970,154.6182
34971,154.5688
34972,157.5269
34973,162.2896
34974,167.0522
34975,168.8173
34976,171.1838
34977,172.3374
34978,172.2782
34979,171.0258
34980,169.172
34981,168.521
34982,169.0731
34983,169.6451
34984,171.9918
34985,173.1553
34986,173.0961
34987,170.0391
34988,163.9748
34989,159.7149
34990,163.8761
34991,168.6485
34992,172.8098
34993,173.3718
34994,173.3124
34995,170.8571
34996,165.9957
34997,161.7357
34998,157.4857
34999,152.0229
35000,147.1615
35001,144.1046
35002,142.2507
35003,143.4043
35004,146.3625
35005,151.7267
35006,156.4992
35007,158.8658
35008,159.4178
35009,161.1631
35010,167.1288
35011,173.0944
35012,177.2556
35013,179.6122
35014,180.1841
35015,180.7363
35016,178.271
35017,173.4096
35018,166.7436
35019,160.6793
35020,155.2164
35021,150.9564
35022,149.7139
35023,149.6646
35024,150.2265
35025,149.5658
35026,148.915
35027,147.2728
35028,144.018
35029,140.9733
35030,138.5376
35031,136.696
35032,136.6588
35033,137.2306
35034,137.7949
35035,137.7504
35036,137.7132
35037,138.2924
35038,139.4509
35039,140.6241
35040,141.1885
35041,142.3469
35042,142.9186
35043,143.483
35044,144.0473
35045,147.6192
35046,152.9956
35047,155.9659
35048,157.7408
35049,157.6962
35050,156.45600000000005
35051,155.2233
35052,150.9756
35053,147.9309
35054,144.8862
35055,142.44299999999996
35056,139.9999
35057,140.5642
35058,141.136
35059,144.1138
35060,144.6781
35061,145.8366
35062,150.6114
35063,154.7849
35064,156.5522
35065,156.5225
35066,156.4853
35067,155.8496
35068,157.0125
35069,161.1859
35070,164.7578
35071,167.1676
35072,171.3074
35073,173.6762
35074,174.8495
35075,174.805
35076,172.9633
35077,172.3247
35078,173.498
35079,175.8668
35080,177.0401
35081,175.19099999999997
35082,170.9433
35083,168.5001
35084,167.26
35085,167.23
35086,167.1931
35087,166.5544
35088,165.9158
35089,165.8786
35090,164.6384
35091,163.1712
35092,161.5581
35093,159.1209
35094,157.2792
35095,154.8361
35096,152.9944
35097,151.1527
35098,148.1081
35099,146.2737
35100,146.2366
35101,146.1995
35102,144.9593
35103,144.3207
35104,145.494
35105,152.0659
35106,165.9058
35107,189.2923
35108,215.1198
35109,213.278
35110,212.0453
35111,215.6098
35112,218.5801
35113,219.7534
35114,220.3252
35115,220.2806
35116,219.642
35117,217.8003
35118,214.7556
35119,211.7109
35120,209.8767
35121,206.8321
35122,205.5919
35123,208.5622
35124,215.1417
35125,218.7135
35126,219.8868
35127,216.2406
35128,198.7641
35129,189.7107
35130,186.0708
35131,185.4384
35132,184.8122
35133,187.1874
35134,188.3657
35135,187.7272
35136,185.2903
35137,183.455
35138,181.6196
35139,178.5812
35140,175.5254
35141,173.7137
35142,178.4948
35143,185.0805
35144,189.8617
35145,192.243
35146,192.2059
35147,189.7691
35148,184.3076
35149,172.8714
35150,159.006
35151,155.3661
35152,152.9292
35153,157.7104
35154,160.6932
35155,161.2639
35156,161.8345
35157,171.4277
35158,183.427
35159,202.6442
35160,211.6359
35161,217.6201
35162,219.4
35163,218.7614
35164,217.5337
35165,213.8939
35166,205.4419
35167,195.1855
35168,184.9291
35169,181.2954
35170,195.0929
35171,205.8892
35172,211.278
35173,217.8637
35174,220.245
35175,221.4171
35176,221.3801
35177,215.3342
35178,206.8823
35179,197.2274
35180,188.7817
35181,180.3297
35182,178.5005
35183,182.0787
35184,181.4402
35185,180.2063
35186,178.9725
35187,178.3401
35188,178.9231
35189,181.2921
35190,187.8778
35191,194.4634
35192,197.4463
35193,201.0183
35194,205.1979
35195,208.1808
35196,210.5621
35197,212.3358
35198,212.9064
35199,206.8544
35200,199.0039
35201,191.755
35202,188.7167
35203,190.4903
35204,193.4732
35205,196.4498
35206,197.6281
35207,197.5911
35208,199.9663
35209,203.5445
35210,210.1301
35211,218.5203
35212,223.3076
35213,227.4873
35214,228.6595
35215,228.0271
35216,226.1917
35217,218.9428
35218,209.8894
35219,205.0467
35220,202.6158
35221,197.773
35222,185.712
35223,185.6811
35224,186.258
35225,185.6194
35226,184.3856
35227,182.5564
35228,181.7601
35229,180.9638
35230,179.4222
35231,179.9806
35232,182.352
35233,186.5108
35234,190.6782
35235,196.0485
35236,200.8173
35237,199.5712
35238,195.9277
35239,188.6664
35240,180.8037
35241,190.9861
35242,195.1534
35243,197.5163
35244,198.0832
35245,196.8284
35246,195.5909
35247,196.1492
35248,197.3091
35249,199.0704
35250,200.2389
35251,200.7886
35252,201.3555
35253,201.3037
35254,200.6677
35255,197.617
35256,192.7618
35257,189.1096
35258,186.05900000000003
35259,185.4143
35260,185.3711
35261,184.7265
35262,182.2739
35263,176.2277
35264,167.1619
35265,158.6977
35266,155.6556
35267,165.2279
35268,169.3952
35269,170.5637
35270,172.9179
35271,175.2894
35272,178.8552
35273,184.2257
35274,194.408
35275,200.3799
35276,203.9544
35277,205.1143
35278,205.0624
35279,203.8248
35280,199.5712
35281,194.716
35282,189.2592
35283,183.8026
35284,178.3459
35285,174.0921
35286,171.0415
35287,169.804
35288,169.7608
35289,170.3277
35290,170.27599999999995
35291,168.4283
35292,164.77599999999995
35293,164.14
35294,170.1032
35295,172.4834
35296,171.83
35297,168.7794
35298,166.3302
35299,167.49
35300,177.6724
35301,187.8548
35302,195.0296
35303,198.0113
35304,200.9756
35305,203.3299
35306,206.2942
35307,210.4616
35308,214.0274
35309,216.9917
35310,216.3471
35311,212.7036
35312,207.2468
35313,201.1886
35314,195.7319
35315,193.1441
35316,192.0365
35317,193.1964
35318,197.9652
35319,204.5473
35320,212.9251
35321,218.897
35322,222.4629
35323,224.2242
35324,224.7912
35325,224.7394
35326,224.6962
35327,224.0601
35328,222.82
35329,219.7754
35330,217.3322
35331,214.2876
35332,212.446
35333,213.0103
35334,214.7966
35335,218.357
35336,220.7333
35337,223.1022
35338,226.0726
35339,225.4265
35340,222.9834
35341,221.1417
35342,220.5105
35343,221.6838
35344,224.0453
35345,225.2186
35346,223.9711
35347,220.3249
35348,214.2727
35349,209.431
35350,204.5818
35351,200.9357
35352,198.4925
35353,196.6509
35354,194.2077
35355,191.1631
35356,187.5244
35357,181.4722
35358,175.42
35359,171.1724
35360,168.7292
35361,168.6921
35362,168.655
35363,168.0237
35364,167.3851
35365,166.7465
35366,172.1229
35367,183.5144
35368,188.8908
35369,192.4626
35370,193.6359
35371,192.3958
35372,188.1482
35373,183.299
35374,178.4498
35375,177.2097
35376,174.7665
35377,174.1353
35378,177.1057
35379,186.6927
35380,189.6705
35381,187.8214
35382,182.3708
35383,175.1156
35384,169.649
35385,163.6201
35386,159.3725
35387,158.7339
35388,159.8997
35389,167.0807
35390,180.2766
35391,185.0589
35392,185.6233
35393,187.3981
35394,190.9626
35395,199.3465
35396,208.9335
35397,216.7159
35398,220.8967
35399,221.4685
35400,217.2134
35401,212.9658
35402,208.7181
35403,207.478
35404,212.8544
35405,220.0353
35406,224.2161
35407,225.9909
35408,226.5552
35409,225.3077
35410,224.0676
35411,221.6244
35412,217.3768
35413,213.1365
35414,208.2874
35415,205.2428
35416,208.2131
35417,216.5971
35418,223.778
35419,229.7558
35420,233.3352
35421,234.5085
35422,234.4639
35423,232.0208
35424,227.1716
35425,225.9389
35426,228.9019
35427,231.2782
35428,236.4977
35429,240.8127
35430,241.3795
35431,240.1245
35432,237.6838
35433,234.0314
35434,230.3791
35435,229.1327
35436,228.4878
35437,227.2415
35438,225.3936
35439,222.9529
35440,221.7065
35441,219.8587
35442,216.8078
35443,213.7569
35444,211.3076
35445,210.6628
35446,213.0341
35447,215.9982
35448,217.1666
35449,217.1146
35450,217.0712
35451,217.638
35452,217.586
35453,219.3559
35454,223.523
35455,228.2917
35456,231.2646
35457,230.0095
35458,223.3497
35459,219.0958
35460,218.4596
35461,218.4162
35462,214.7639
35463,208.104
35464,205.6546
35465,204.4083
35466,203.1619
35467,203.1272
35468,202.4824
35469,201.2361
35470,199.9897
35471,199.3448
35472,202.30900000000003
35473,207.6792
35474,211.855
35475,216.6237
35476,220.1894
35477,228.5671
35478,236.3433
35479,238.7146
35480,239.2728
35481,239.2294
35482,237.3816
35483,236.1352
35484,236.702
35485,237.8617
35486,232.9976
35487,227.5408
35488,225.7016
35489,225.6582
35490,225.0134
35491,222.564
35492,220.7162
35493,220.6728
35494,218.2235
35495,214.5798
35496,209.7244
35497,203.666
35498,196.4046
35499,191.5492
35500,189.7013
35501,189.658
35502,190.2249
35503,187.7755
35504,184.7246
35505,187.0873
35506,192.4575
35507,196.6688
35508,200.7976
35509,200.1527
35510,196.5004
35511,189.239
35512,182.5791
35513,178.9354
35514,177.6891
35515,179.4502
35516,185.4219
35517,191.9951
35518,198.5683
35519,204.5399
35520,209.9188
35521,213.4845
35522,212.8396
35523,209.1872
35524,207.3394
35525,206.6946
35526,208.4557
35527,210.8271
35528,191.5526
35529,184.9113
35530,181.2775
35531,181.8543
35532,191.4586
35533,200.4564
35534,207.6497
35535,211.234
35536,211.8157
35537,209.38
35538,203.3402
35539,194.8945
35540,191.2656
35541,197.2559
35542,209.8628
35543,216.4545
35544,218.8408
35545,218.2096
35546,215.7788
35547,215.1575
35548,215.1328
35549,215.1081
35550,213.8803
35551,211.4496
35552,209.47
35553,205.9866
35554,203.5608
35555,201.7316
35556,201.1053
35557,201.6821
35558,202.8604
35559,205.2416
35560,208.2244
35561,210.6222
35562,213.2576
35563,215.9796
35564,218.356
35565,219.5392
35566,220.7175
35567,222.4972
35568,223.074
35569,223.6557
35570,224.2325
35571,218.1877
35572,214.554
35573,213.3263
35574,213.908
35575,214.4847
35576,215.0665
35577,215.0368
35578,214.4105
35579,213.1828
35580,210.752
35581,207.1183
35582,202.883
35583,196.8364
35584,191.4099
35585,188.9792
35586,190.7589
35587,193.7417
35588,197.9275
35589,200.9103
35590,203.8931
35591,206.2793
35592,207.4625
35593,208.0393
35594,208.0096
35595,207.9849
35596,207.9601
35597,207.3339
35598,206.1111
35599,203.6803
35600,200.6481
35601,197.0143
35602,192.1776
35603,184.9348
35604,175.28599999999997
35605,161.4083
35606,146.3693
35607,137.327
35608,140.9063
35609,142.6861
35610,144.4658
35611,146.8471
35612,150.4314
35613,157.0282
35614,175.65
35615,200.8885
35616,219.5103
35617,220.6936
35618,220.6639
35619,219.4361
35620,218.2133
35621,214.5795
35622,213.3518
35623,214.535
35624,216.9163
35625,218.0946
35626,218.0649
35627,216.2406
35628,213.7975
35629,210.1514
35630,204.7008
35631,196.8441
35632,190.7921
35633,183.5369
35634,176.2818
35635,169.6356
35636,161.779
35637,156.3284
35638,152.6822
35639,159.8632
35640,179.0743
35641,194.0748
35642,201.2631
35643,206.647
35644,204.1965
35645,198.1444
35646,192.6938
35647,187.2432
35648,183.597
35649,184.763
35650,186.5379
35651,185.2978
35652,182.8547
35653,181.0131
35654,179.1715
35655,177.3299
35656,176.0898
35657,184.4812
35658,191.0607
35659,191.6325
35660,190.9865
35661,190.3479
35662,189.7093
35663,187.2663
35664,184.8232
35665,183.5979
35666,185.9594
35667,188.3358
35668,189.5017
35669,189.4572
35670,187.0141
35671,184.571
35672,182.7369
35673,182.0983
35674,181.4596
35675,180.8211
35676,181.987
35677,183.7544
35678,187.3264
