,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS,Zone_Chalk,Zone_Jurassic,Zone_Paleocene,Zone_Tertiary
46529,22-25b-8,4244.9,67.3216,8.583560209424101,9.3095,107.4172,88.2662,2.3219,162.0282,0,0,1,0
46530,22-25b-8,4245.0,62.6213,8.584431413612583,9.4965,105.302,84.5408,2.3148,160.507,0,0,1,0
46531,22-25b-8,4245.1,62.2436,8.585302617801064,12.0244,83.1642,84.5408,2.3076,160.507,0,0,1,0
46532,22-25b-8,4245.2,61.8364,8.586173821989544,11.7684,84.9733,97.75,2.3004,160.0179,0,0,1,0
46533,22-25b-8,4245.3,64.2268,8.623,8.9843,111.3053,97.75,2.2939,160.0179,0,0,1,0
46534,22-25b-8,4245.4,59.9926,8.623,7.4105,134.9437,96.8993,2.2929,158.4726,0,0,1,0
46535,22-25b-8,4245.5,57.0079,8.623,7.6042,131.5063,94.75,2.2929,154.5683,0,0,1,0
46536,22-25b-8,4245.6,58.7794,8.623,7.8797,126.9084,94.75,2.2891,154.5683,0,0,1,0
46537,22-25b-8,4245.7,54.6958,8.623,7.7489,129.0506,94.14,2.2849,163.6324,0,0,1,0
46538,22-25b-8,4245.8,54.4419,8.623,7.162000000000001,139.6258,94.14,2.2845,163.6324,0,0,1,0
46539,22-25b-8,4245.9,50.1687,8.5587,7.1153,140.5422,94.14,2.2840000000000003,163.6324,0,0,1,0
46540,22-25b-8,4246.0,48.7954,8.5444,7.4274,134.6366,90.4189,2.2836,155.9224,0,0,1,0
46541,22-25b-8,4246.1,50.4936,8.6032,7.9613,125.6076,90.4189,2.2608,155.9224,0,0,1,0
46542,22-25b-8,4246.2,51.3126,8.623,8.0075,124.8829,95.0621,2.2726,156.6928,0,0,1,0
46543,22-25b-8,4246.3,45.6037,8.623,8.3046,120.4152,96.1704,2.2793,156.8767,0,0,1,0
46544,22-25b-8,4246.4,46.4951,8.623,8.2059,121.8635,97.4543,2.2782,157.6326,0,0,1,0
46545,22-25b-8,4246.5,57.2284,8.5879,8.0213,124.6681,98.5,2.2915,158.2482,0,0,1,0
46546,22-25b-8,4246.6,55.3367,8.5398,8.0474,124.2637,98.6967,2.3046,157.7321,0,0,1,0
46547,22-25b-8,4246.7,57.3854,8.5398,7.5126,133.1097,99.25,2.3127,156.2804,0,0,1,0
46548,22-25b-8,4246.8,59.9913,8.5606,7.5424,132.5838,99.25,2.3463,156.2804,0,0,1,0
46549,22-25b-8,4246.9,56.7159,8.5814,7.7301,129.3644,89.5,2.3797,144.8197,0,0,1,0
46550,22-25b-8,4247.0,52.0916,8.6022,7.2836,137.2948,89.5,2.4131,144.8197,0,0,1,0
46551,22-25b-8,4247.1,54.7085,8.623,7.2373,138.1731,89.5,2.4466,144.8197,0,0,1,0
46552,22-25b-8,4247.2,53.4083,8.623,7.4666,133.9298,91.57073517587945,2.452,138.4401,0,0,1,0
46553,22-25b-8,4247.3,53.2116,8.623,7.6167,131.2905,89.6193,2.452,138.4401,0,0,1,0
46554,22-25b-8,4247.4,54.8737,8.5814,7.4868,133.5684,89.679,2.4696,140.2638,0,0,1,0
46555,22-25b-8,4247.5,55.2317,8.5398,7.4459,134.3021,89.7386,2.4897,146.9952,0,0,1,0
46556,22-25b-8,4247.6,53.3984,8.5398,8.0014,124.9781,89.7983,2.4934,146.9952,0,0,1,0
46557,22-25b-8,4247.7,48.5879,8.5398,8.2599,121.0668,89.85799999999998,2.4241,150.2347,0,0,1,0
46558,22-25b-8,4247.8,47.0515,8.5398,7.8619,127.1957,89.9176,2.3718,150.2347,0,0,1,0
46559,22-25b-8,4247.9,48.5485,8.5398,7.607,131.4579,89.9773,2.3704,149.5014,0,0,1,0
46560,22-25b-8,4248.0,49.7766,8.5398,7.5513,132.4275,89.9773,2.3354,149.2579,0,0,1,0
46561,22-25b-8,4248.1,49.1441,8.5398,7.47,133.8688,89.9773,2.2782,145.3676,0,0,1,0
46562,22-25b-8,4248.2,49.0204,8.5398,7.4361,134.4791,90.1575,2.2755,142.3566,0,0,1,0
46563,22-25b-8,4248.3,48.1497,8.5398,7.4725,133.82399999999998,90.3376,2.2744,142.2644,0,0,1,0
46564,22-25b-8,4248.4,44.9883,8.5814,7.5291,132.81799999999998,90.5178,2.2746,141.9917,0,0,1,0
46565,22-25b-8,4248.5,42.2336,8.623,7.7268,129.4197,90.698,2.2748,141.9917,0,0,1,0
46566,22-25b-8,4248.6,45.8215,8.6147,8.1326,122.9619,90.8782,2.275,142.75,0,0,1,0
46567,22-25b-8,4248.7,45.7551,8.5516,7.9318,126.0748,90.8782,2.2753,142.75,0,0,1,0
46568,22-25b-8,4248.8,43.1465,8.5398,7.6703,130.373,90.8782,2.2755,142.75,0,0,1,0
46569,22-25b-8,4248.9,41.2298,8.5398,7.7657,128.7714,91.75,2.2694,144.8696,0,0,1,0
46570,22-25b-8,4249.0,39.5026,8.5398,7.8864,126.8006,91.75,2.2615,144.8696,0,0,1,0
46571,22-25b-8,4249.1,41.8846,8.5398,7.6687,130.4002,92.2914,2.2537,148.8624,0,0,1,0
46572,22-25b-8,4249.2,46.6504,8.5398,7.4781,133.7238,92.5,2.2461,150.4009,0,0,1,0
46573,22-25b-8,4249.3,41.69600000000001,8.5398,7.7338,129.3025,92.5,2.2449,150.4009,0,0,1,0
46574,22-25b-8,4249.4,41.8335,8.5398,8.0169,124.7365,94.75,2.2482,148.0,0,0,1,0
46575,22-25b-8,4249.5,41.8129,8.5398,8.1848,122.1777,94.75,2.2513,148.0,0,0,1,0
46576,22-25b-8,4249.6,42.6913,8.5398,8.3081,120.3645,94.75,2.2504,148.0,0,0,1,0
46577,22-25b-8,4249.7,41.993,8.5398,8.6522,115.5775,88.75,2.2468,143.9291,0,0,1,0
46578,22-25b-8,4249.8,44.4889,8.5398,8.965,111.5449,88.75,2.2448,143.9291,0,0,1,0
46579,22-25b-8,4249.9,45.1207,8.5398,9.1751,108.9906,88.1505,2.2477,147.7312,0,0,1,0
46580,22-25b-8,4250.0,47.0392,8.5398,8.9156,112.163,87.9227,2.2514,149.17600000000004,0,0,1,0
46581,22-25b-8,4250.1,42.7799,8.5398,9.1351,109.4679,90.5339,2.2551,148.6481,0,0,1,0
46582,22-25b-8,4250.2,46.7752,8.5398,8.7645,114.0966,91.75,2.2544,148.4022,0,0,1,0
46583,22-25b-8,4250.3,46.663,8.5398,8.5285,117.2539,91.75,2.2501,148.4022,0,0,1,0
46584,22-25b-8,4250.4,49.1825,8.5398,8.2821,120.7423,86.5,2.2492,147.8121,0,0,1,0
46585,22-25b-8,4250.5,50.5727,8.5398,7.9975,125.0391,86.5,2.2497,147.8121,0,0,1,0
46586,22-25b-8,4250.6,48.089,8.5398,8.0298,124.5361,86.5,2.2512,147.8121,0,0,1,0
46587,22-25b-8,4250.7,51.4122,8.5398,7.8987,126.6031,92.5,2.2582,146.4575,0,0,1,0
46588,22-25b-8,4250.8,50.9112,8.5527,7.7057,129.7741,92.5,2.2584,146.4575,0,0,1,0
46589,22-25b-8,4250.9,49.5267,8.5646,7.2647,137.6519,88.1098,2.257,146.03,0,0,1,0
46590,22-25b-8,4251.0,53.4574,8.5829,6.2771,159.3092,83.0959,2.2555,145.5419,0,0,1,0
46591,22-25b-8,4251.1,49.8624,8.5188,5.7199,174.8282,83.0959,2.2576,145.5419,0,0,1,0
46592,22-25b-8,4251.2,50.1628,8.5414,5.8128,172.0341,88.89200000000002,2.26,149.1698,0,0,1,0
46593,22-25b-8,4251.3,50.1051,8.5799,6.0384,165.6068,88.89200000000002,2.2622,149.1698,0,0,1,0
46594,22-25b-8,4251.4,53.1579,8.5849,6.0724,164.6795,88.89200000000002,2.2669,148.7029,0,0,1,0
46595,22-25b-8,4251.5,46.3173,8.5771,5.8492,170.9636,84.8447,2.2675,148.0,0,0,1,0
46596,22-25b-8,4251.6,52.2035,8.5398,5.44,183.8235,80.7973,2.2736,148.0,0,0,1,0
46597,22-25b-8,4251.7,52.5593,8.5398,5.3837,185.7459,76.75,2.2755,152.3865,0,0,1,0
46598,22-25b-8,4251.8,51.6394,8.5398,5.376,186.0119,76.75,2.2782,152.3865,0,0,1,0
46599,22-25b-8,4251.9,54.0277,8.5398,5.1862,192.8194,76.75,2.2849,152.3865,0,0,1,0
46600,22-25b-8,4252.0,52.5292,8.5398,5.165,193.6108,87.6358,2.2831,158.5,0,0,1,0
46601,22-25b-8,4252.1,51.1166,8.5398,4.7034,212.6122,87.6358,2.2727,158.5,0,0,1,0
46602,22-25b-8,4252.2,51.7225,8.5398,4.9327,202.7287,87.6358,2.2594,150.6194,0,0,1,0
46603,22-25b-8,4252.3,59.405,8.5398,5.7491,173.9403,94.5679,2.2555,149.3492,0,0,1,0
46604,22-25b-8,4252.4,60.1634,8.5398,6.3817,156.6981,101.5,2.2578,154.9023,0,0,1,0
46605,22-25b-8,4252.5,56.962,8.5398,6.2514,159.9642,101.5,2.2671,155.9863,0,0,1,0
46606,22-25b-8,4252.6,56.2835,8.5398,5.9514,168.0277,91.6193,2.2822,156.5669,0,0,1,0
46607,22-25b-8,4252.7,59.9341,8.5398,5.9524,167.9995,84.25,2.3466,157.0,0,0,1,0
46608,22-25b-8,4252.8,57.3546,8.5398,6.1222,163.34,84.25,2.4099,157.0,0,0,1,0
46609,22-25b-8,4252.9,57.2723,8.5398,5.4806,182.4618,103.75,2.4730000000000003,157.1897,0,0,1,0
46610,22-25b-8,4253.0,56.831,8.5398,4.644,215.3316,103.75,2.5122,157.3794,0,0,1,0
46611,22-25b-8,4253.1,52.7783,8.5398,3.9591,252.5827,99.8522,2.5284,157.5691,0,0,1,0
46612,22-25b-8,4253.2,53.9271,8.5398,3.4587,289.126,98.5,2.5304,157.5691,0,0,1,0
46613,22-25b-8,4253.3,56.934,8.5398,3.1969,312.803,98.5,2.5322,163.6234,0,0,1,0
46614,22-25b-8,4253.4,56.459,8.5814,3.3284,300.4447,98.5,2.545,172.9357,0,0,1,0
46615,22-25b-8,4253.5,55.4371,8.623,2.865,349.0401,98.5,2.5621,172.9357,0,0,1,0
46616,22-25b-8,4253.6,54.0682,8.623,2.9029,344.4831,99.1629,2.5643,164.9681,0,0,1,0
46617,22-25b-8,4253.7,57.4733,8.623,3.1032,322.248,99.1629,2.4453,164.9681,0,0,1,0
46618,22-25b-8,4253.8,61.20399999999999,8.623,3.1156,320.9655,99.1629,2.4346,167.1185,0,0,1,0
46619,22-25b-8,4253.9,64.5254,8.623,3.1589,316.5659,99.1803,2.4297,168.60299999999995,0,0,1,0
46620,22-25b-8,4254.0,66.1159,8.623,2.8186,354.7861,99.1978,2.4422,166.5572,0,0,1,0
46621,22-25b-8,4254.1,69.2331,8.623,2.4622,406.1409,99.2152,2.4774,162.7368,0,0,1,0
46622,22-25b-8,4254.2,71.8983,8.6487,2.3579,424.1062,99.2326,2.5148,162.7368,0,0,1,0
46623,22-25b-8,4254.3,73.6523,8.7103,2.3113,432.657,99.25,2.5282,151.6299,0,0,1,0
46624,22-25b-8,4254.4,69.8436,8.7981,2.3674,422.4043,99.25,2.5282,151.6299,0,0,1,0
46625,22-25b-8,4254.5,61.0613,8.8464,2.3615,423.4597,99.25,2.5255,147.4977,0,0,1,0
46626,22-25b-8,4254.6,54.0156,8.956,2.5533,391.65,98.7951,2.3819,145.3595,0,0,1,0
46627,22-25b-8,4254.7,50.4433,8.956,2.7838,359.2212,98.3402,2.3629,148.2532,0,0,1,0
46628,22-25b-8,4254.8,55.2892,8.956,3.1727,315.189,97.8852,2.3651,153.4545,0,0,1,0
46629,22-25b-8,4254.9,55.9009,9.0392,3.7374,267.5657,97.4303,2.2559,151.8597,0,0,1,0
46630,22-25b-8,4255.0,53.488,9.0392,4.1163,242.9366,97.4303,2.2194,146.8677,0,0,1,0
46631,22-25b-8,4255.1,53.3153,9.0392,4.5526,219.6547,97.6073,2.2207,147.7354,0,0,1,0
46632,22-25b-8,4255.2,54.7039,8.9144,4.9112,203.6162,98.5,2.2721,152.1123,0,0,1,0
46633,22-25b-8,4255.3,50.1864,8.7895,4.9646,201.4261,98.5,2.3539,152.1123,0,0,1,0
46634,22-25b-8,4255.4,49.6516,8.6647,4.974,201.0454,87.7098,2.4903,153.7733,0,0,1,0
46635,22-25b-8,4255.5,51.2931,8.5398,5.0709,197.2037,87.7098,2.5605,153.7733,0,0,1,0
46636,22-25b-8,4255.6,52.401,8.5398,5.2306,191.1827,88.9978,2.579,152.3671,0,0,1,0
46637,22-25b-8,4255.7,57.441,8.5398,5.3552,186.7344,90.25,2.5746,151.0,0,0,1,0
46638,22-25b-8,4255.8,61.1759,8.5398,5.4363,183.9487,90.25,2.5483,150.6439,0,0,1,0
46639,22-25b-8,4255.9,58.2136,8.5398,5.4825,182.3985,90.25,2.5483,149.6734,0,0,1,0
46640,22-25b-8,4256.0,57.3679,8.5398,5.5041,181.6828,88.5821,2.5483,148.5348,0,0,1,0
46641,22-25b-8,4256.1,55.1563,8.5398,5.4865,182.2656,83.8663,2.5068,145.3152,0,0,1,0
46642,22-25b-8,4256.2,56.3865,8.5398,5.4921,182.0797,85.5211,2.4652,147.0932,0,0,1,0
46643,22-25b-8,4256.3,56.9248,8.5398,5.5404,180.4924,92.5,2.4235,154.5919,0,0,1,0
46644,22-25b-8,4256.4,53.2998,8.5398,5.6402,177.2987,92.5,2.3819,154.5919,0,0,1,0
46645,22-25b-8,4256.5,55.5226,8.5398,5.6477,177.0632,94.4263,2.3403,152.1348,0,0,1,0
46646,22-25b-8,4256.6,55.6299,8.5398,5.6395,177.3207,94.4263,2.2987,152.1348,0,0,1,0
46647,22-25b-8,4256.7,56.3741,8.5398,5.6379,177.37099999999995,94.4263,2.2595,152.1348,0,0,1,0
46648,22-25b-8,4256.8,55.307,8.5398,5.5855,179.035,91.2404,2.26,154.0,0,0,1,0
46649,22-25b-8,4256.9,56.719,8.5398,5.6195,177.9518,91.2404,2.2595,154.0,0,0,1,0
46650,22-25b-8,4257.0,55.0283,8.519,5.6561,176.8003,96.7213,2.256,152.441,0,0,1,0
46651,22-25b-8,4257.1,53.5793,8.4982,5.5847,179.0606,97.9619,2.2524,152.0881,0,0,1,0
46652,22-25b-8,4257.2,53.038,8.4774,5.5452,180.3362,96.1987,2.2488,152.7053,0,0,1,0
46653,22-25b-8,4257.3,54.3957,8.4566,5.5089,181.5244,94.3648,2.2448,153.3472,0,0,1,0
46654,22-25b-8,4257.4,53.7984,8.4566,5.4905,182.1328,94.054,2.2448,153.4869,0,0,1,0
46655,22-25b-8,4257.5,54.7428,8.4566,5.4765,182.5984,92.9178,2.2448,153.9977,0,0,1,0
46656,22-25b-8,4257.6,55.6183,8.4899,5.4501,183.4829,92.9178,2.2471,153.9977,0,0,1,0
46657,22-25b-8,4257.7,55.5459,8.5232,5.4261,184.2944,91.0,2.2503,151.7049,0,0,1,0
46658,22-25b-8,4257.8,57.6996,8.5564,5.4275,184.2469,91.0,2.2534,151.7049,0,0,1,0
46659,22-25b-8,4257.9,55.9436,8.5897,5.4016,185.1303,92.6088,2.2565,149.1266,0,0,1,0
46660,22-25b-8,4258.0,54.6451,8.623,5.3029,188.5761,92.8632,2.2595,148.7189,0,0,1,0
46661,22-25b-8,4258.1,55.6313,8.623,5.2909,189.0038,92.8632,2.2608,146.8491,0,0,1,0
46662,22-25b-8,4258.2,56.9539,8.623,5.2722,189.6741,91.1816,2.2591,146.4736,0,0,1,0
46663,22-25b-8,4258.3,56.6227,8.6022,5.2725,189.6633,89.5,2.2574,152.8157,0,0,1,0
46664,22-25b-8,4258.4,55.5132,8.5814,5.2083,192.0012,89.5,2.2557,154.5953,0,0,1,0
46665,22-25b-8,4258.5,57.0933,8.5606,5.1842,192.8938,90.3108,2.2541,149.2237,0,0,1,0
46666,22-25b-8,4258.6,55.1112,8.5398,5.2495,190.4943,90.5998,2.2537,147.3092,0,0,1,0
46667,22-25b-8,4258.7,54.9653,8.5398,5.2778,189.4729,92.2961,2.2534,147.5386,0,0,1,0
46668,22-25b-8,4258.8,55.0957,8.5398,5.2688,189.7965,93.0824,2.253,147.6449,0,0,1,0
46669,22-25b-8,4258.9,57.3065,8.65084397905761,5.2311,191.1644,92.1851,2.2541,150.4727,0,0,1,0
46670,22-25b-8,4259.0,60.5928,8.651999476439808,5.1946,192.5076,91.4986,2.2564,152.6363,0,0,1,0
46671,22-25b-8,4259.1,57.8617,8.652783246073318,5.1801,193.0465,91.0985,2.2587,153.1254,0,0,1,0
46672,22-25b-8,4259.2,54.976000000000006,8.653547643979076,5.209,191.9754,90.6138,2.261,153.7178,0,0,1,0
46673,22-25b-8,4259.3,53.0596,8.654196858638763,5.2594,190.1358,90.6138,2.2633,153.7178,0,0,1,0
46674,22-25b-8,4259.4,50.8146,8.655029319371746,5.299,188.7149,89.8707,2.2656,147.2227,0,0,1,0
46675,22-25b-8,4259.5,53.9112,8.656046073298446,5.2093,191.9644,89.8707,2.2678,147.2227,0,0,1,0
46676,22-25b-8,4259.6,54.1259,8.657640837696352,5.1351,194.7382,89.8707,2.2701,147.2227,0,0,1,0
46677,22-25b-8,4259.7,55.0678,8.659968586387452,5.1224,195.221,90.3314,2.2724,149.88299999999995,0,0,1,0
46678,22-25b-8,4259.8,53.9371,8.5398,5.1306,194.909,90.3314,2.2747,149.88299999999995,0,0,1,0
46679,22-25b-8,4259.9,51.5799,8.5398,5.0779,196.9318,92.4434,2.2769,151.1183,0,0,1,0
46680,22-25b-8,4260.0,52.9682,8.5398,4.9893,200.4289,93.7081,2.2769,151.8581,0,0,1,0
46681,22-25b-8,4260.1,56.451,8.5398,4.9893,200.4289,92.8034,2.2354,153.1787,0,0,1,0
46682,22-25b-8,4260.2,55.4743,8.5242,5.1306,194.909,92.1194,2.2363,154.1772,0,0,1,0
46683,22-25b-8,4260.3,53.221,8.4627,5.1817,192.9868,92.1194,2.2409,152.5512,0,0,1,0
46684,22-25b-8,4260.4,55.7939,8.4566,5.1408,194.5222,90.3955,2.2409,151.2372,0,0,1,0
46685,22-25b-8,4260.5,56.2581,8.4566,5.1197,195.3239,88.6716,2.2162,152.5662,0,0,1,0
46686,22-25b-8,4260.6,54.9604,8.4566,5.0924,196.3711,86.9478,2.2114,154.1397,0,0,1,0
46687,22-25b-8,4260.7,54.31,8.4566,4.9923,200.3085,85.2239,2.2162,154.1397,0,0,1,0
46688,22-25b-8,4260.8,52.7183,8.5398,4.8093,207.9305,83.5,2.2448,155.5,0,0,1,0
46689,22-25b-8,4260.9,52.8656,8.5398,4.5413,220.2013,83.5,2.2451,155.5,0,0,1,0
46690,22-25b-8,4261.0,49.4309,8.5398,4.3828,228.1646,83.5,2.2458,155.5,0,0,1,0
46691,22-25b-8,4261.1,49.6783,8.5398,4.2716,234.1043,81.9082,2.2505,137.8649,0,0,1,0
46692,22-25b-8,4261.2,52.8661,8.5398,4.1598,240.3962,81.9082,2.2584,137.8649,0,0,1,0
46693,22-25b-8,4261.3,52.0098,8.5398,4.067,245.8815,81.9082,2.2603,137.8649,0,0,1,0
46694,22-25b-8,4261.4,51.3416,8.5398,4.1565,240.587,81.6029,2.2595,139.0,0,0,1,0
46695,22-25b-8,4261.5,50.4049,8.4982,4.3023,232.4338,81.6029,2.2669,139.0,0,0,1,0
46696,22-25b-8,4261.6,51.0249,8.4566,4.9164,203.4009,81.6029,2.274,139.0,0,0,1,0
46697,22-25b-8,4261.7,51.9825,8.4566,5.2176,191.659,82.0,2.2762,144.25,0,0,1,0
46698,22-25b-8,4261.8,52.4617,8.4566,5.1439,194.405,82.0,2.2836,144.25,0,0,1,0
46699,22-25b-8,4261.9,52.902,8.4843,5.1298,194.9394,82.0,2.3237,147.7601,0,0,1,0
46700,22-25b-8,4262.0,54.3478,8.5121,5.1866,192.8045,82.5,2.3746,151.0,0,0,1,0
46701,22-25b-8,4262.1,54.5288,8.5398,5.3531,186.8076,83.0,2.4305,151.0,0,0,1,0
46702,22-25b-8,4262.2,55.8892,8.5398,5.3674,186.3099,83.5,2.4373,147.7362,0,0,1,0
46703,22-25b-8,4262.3,58.2079,8.5398,5.0201,199.1992,83.5,2.4373,147.7362,0,0,1,0
46704,22-25b-8,4262.4,61.9499,8.5398,4.1618,240.2807,90.0906,2.4428,149.577,0,0,1,0
46705,22-25b-8,4262.5,71.7783,8.5398,3.2994,303.0854,92.5,2.448,150.25,0,0,1,0
46706,22-25b-8,4262.6,81.7915,8.5398,2.9293,341.3785,92.5,2.4556,150.25,0,0,1,0
46707,22-25b-8,4262.7,82.4542,8.5398,2.7618,362.0827,85.2514,2.4654,137.5,0,0,1,0
46708,22-25b-8,4262.8,82.86,8.5398,2.6231,381.2283,85.2514,2.4737,137.5,0,0,1,0
46709,22-25b-8,4262.9,86.9491,8.5398,2.4498,408.1966,86.4548,2.48,137.5,0,0,1,0
46710,22-25b-8,4263.0,96.808,8.5398,2.4619,406.1903,88.5281,2.4826,140.125,0,0,1,0
46711,22-25b-8,4263.1,93.5533,8.5398,2.2042,453.6793,87.6478,2.4841,142.75,0,0,1,0
46712,22-25b-8,4263.2,99.1245,8.5814,2.1891,456.8087,83.2145,2.4802,142.75,0,0,1,0
46713,22-25b-8,4263.3,106.9852,8.623,2.2608,442.3213,83.2145,2.4772,142.75,0,0,1,0
46714,22-25b-8,4263.4,112.491,8.623,2.4058,415.6621,79.2324,2.4765,127.0,0,0,1,0
46715,22-25b-8,4263.5,105.7156,8.623,2.3153,431.9095,79.2324,2.4779,127.0,0,0,1,0
46716,22-25b-8,4263.6,113.9874,8.5398,2.2794,438.7119,79.2324,2.587,127.0,0,0,1,0
46717,22-25b-8,4263.7,102.0493,8.5398,2.3862,419.0764,83.5133,2.587,136.0,0,0,1,0
46718,22-25b-8,4263.8,98.9643,8.5398,2.5354,394.4151,83.5133,2.5869,136.0,0,0,1,0
46719,22-25b-8,4263.9,105.9581,8.6647,2.5903,386.0557,83.5133,2.5437,140.8029,0,0,1,0
46720,22-25b-8,4264.0,98.8655,8.7895,2.9082,343.8553,82.2067,2.4961,145.9073,0,0,1,0
46721,22-25b-8,4264.1,92.8184,8.7895,2.938,340.3676,80.9002,2.4961,145.9073,0,0,1,0
46722,22-25b-8,4264.2,92.6089,8.6786,3.1549,316.9673,79.5936,2.5119,134.7426,0,0,1,0
46723,22-25b-8,4264.3,90.9576,8.623,3.3996,294.1523,78.2871,2.5209,134.7426,0,0,1,0
46724,22-25b-8,4264.4,82.9385,8.623,3.4433,290.4191,76.9805,2.5238,134.7426,0,0,1,0
46725,22-25b-8,4264.5,85.1183,8.623,3.4445,290.3179,76.9805,2.5311,137.6213,0,0,1,0
46726,22-25b-8,4264.6,86.2826,8.623,3.4813,287.249,74.9921,2.5378,140.5,0,0,1,0
46727,22-25b-8,4264.7,84.6822,8.623,3.4963,286.0167,73.1538,2.5394,140.5,0,0,1,0
46728,22-25b-8,4264.8,76.1545,8.623,3.5433,282.2228,73.1538,2.5364,140.5,0,0,1,0
46729,22-25b-8,4264.9,75.8197,8.7063,3.6584,273.3435,75.25,2.519,146.5,0,0,1,0
46730,22-25b-8,4265.0,76.2759,8.7895,3.8441,260.1389,75.25,2.4934,146.5,0,0,1,0
46731,22-25b-8,4265.1,73.6341,8.7895,3.9854,250.9158,75.25,2.492,147.0576,0,0,1,0
46732,22-25b-8,4265.2,69.6568,8.7895,4.0112,249.302,72.625,2.4912,147.25,0,0,1,0
46733,22-25b-8,4265.3,61.9371,8.7479,4.0944,244.236,70.0,2.489,147.25,0,0,1,0
46734,22-25b-8,4265.4,66.8605,8.7063,4.2931,232.9319,70.0,2.4846,144.25,0,0,1,0
46735,22-25b-8,4265.5,78.6154,8.6647,4.4886,222.7866,70.0,2.4803,141.25,0,0,1,0
46736,22-25b-8,4265.6,81.4553,8.623,4.4869,222.871,74.9817,2.4761,138.25,0,0,1,0
46737,22-25b-8,4265.7,82.4944,8.623,4.1939,238.4415,74.9817,2.4761,135.25,0,0,1,0
46738,22-25b-8,4265.8,87.32,8.623,3.8718,258.2778,74.9817,2.4761,132.25,0,0,1,0
46739,22-25b-8,4265.9,91.407,8.7063,3.554,281.3731,73.6786,2.4784,129.25,0,0,1,0
46740,22-25b-8,4266.0,91.36,8.7895,2.9908,334.3587,72.3755,2.4821,126.25,0,0,1,0
46741,22-25b-8,4266.1,84.2026,8.8728,2.4113,414.7141,72.3755,2.4857,126.25,0,0,1,0
46742,22-25b-8,4266.2,80.3066,8.956,2.0342,491.5938,72.3755,2.4893,126.25,0,0,1,0
46743,22-25b-8,4266.3,92.5066,9.0392,1.7665,566.0911,70.6566,2.4929,127.9375,0,0,1,0
46744,22-25b-8,4266.4,94.755,9.1225,1.8491,540.8036,68.9377,2.4965,129.625,0,0,1,0
46745,22-25b-8,4266.5,92.8555,9.2057,1.9805,504.923,67.2189,2.5002,131.3125,0,0,1,0
46746,22-25b-8,4266.6,95.1408,9.289,2.1482,465.506,65.5,2.5038,133.0,0,0,1,0
46747,22-25b-8,4266.7,103.1193,9.3722,2.1295,469.5938,65.5,2.5059,133.0,0,0,1,0
46748,22-25b-8,4266.8,108.3112,9.3722,2.0205,494.927,80.6618,2.5068,126.6251,0,0,1,0
46749,22-25b-8,4266.9,105.1907,9.3722,2.3,434.7826,94.75,2.5077,120.7015,0,0,1,0
46750,22-25b-8,4267.0,96.934,9.326,4.2325,236.267,94.75,2.509,120.7015,0,0,1,0
46751,22-25b-8,4267.1,92.1647,9.2797,5.8553,170.7854,89.9546,2.5109,168.7133,0,0,1,0
46752,22-25b-8,4267.2,91.3263,9.2335,9.9162,100.8451,89.9546,2.5128,168.7133,0,0,1,0
46753,22-25b-8,4267.3,93.6997,9.1872,12.7341,78.5293,89.9546,2.5146,168.7133,0,0,1,0
46754,22-25b-8,4267.4,99.7791,9.141,15.3043,65.3411,83.5,2.5165,164.3109,0,0,1,0
46755,22-25b-8,4267.5,86.4665,9.0947,16.6854,59.9326,83.5,2.5183,164.3109,0,0,1,0
46756,22-25b-8,4267.6,93.2223,9.0485,18.9252,52.8396,83.5,2.5202,164.3109,0,0,1,0
46757,22-25b-8,4267.7,90.1485,9.0022,20.048,49.8803,103.0,2.5221,162.1815,0,0,1,0
46758,22-25b-8,4267.8,91.1978,8.956,27.625,36.1991,103.0,2.5239,162.1815,0,0,1,0
46759,22-25b-8,4267.9,87.4657,8.956,53.9013,18.5524,103.0,2.5223,162.1815,0,0,1,0
46760,22-25b-8,4268.0,87.7657,8.8944,39.5106,25.3097,100.0,2.5026,158.2885,0,0,1,0
46761,22-25b-8,4268.1,89.0524,8.7063,27.567,36.2753,100.0,2.4734,154.3954,0,0,1,0
46762,22-25b-8,4268.2,87.3816,8.687000000000001,18.6668,53.57100000000001,100.0,2.4734,150.5023,0,0,1,0
46763,22-25b-8,4268.3,85.3734,8.623,24.4893,40.8342,100.6958,2.4654,146.6092,0,0,1,0
46764,22-25b-8,4268.4,78.1475,8.6538,44.6282,22.4074,100.6958,2.4889,146.6092,0,0,1,0
46765,22-25b-8,4268.5,70.6859,8.7063,15.5123,64.465,96.913,2.514,148.3116,0,0,1,0
46766,22-25b-8,4268.6,81.7306,8.7063,12.9199,77.4,90.25,2.5154,151.31,0,0,1,0
46767,22-25b-8,4268.7,96.1901,8.7479,16.8565,59.3243,90.25,2.5123,151.31,0,0,1,0
46768,22-25b-8,4268.8,87.9415,8.7895,15.0205,66.5757,84.5496,2.5091,150.3276,0,0,1,0
46769,22-25b-8,4268.9,83.6319,8.7605,12.9102,77.4581,84.5496,2.5146,149.3451,0,0,1,0
46770,22-25b-8,4269.0,89.0478,8.6895,14.2203,70.322,82.0752,2.5302,148.3626,0,0,1,0
46771,22-25b-8,4269.1,86.1204,8.6858,14.7175,67.9463,79.0,2.5523,148.3626,0,0,1,0
